Year,Quarter,GDP_Growth,Inflation,Industrial_Production,Unemployment_Rate,Recession_Indicator
2014,Q2,2.759418153,1.819695346,100.9973634,99.54259535,0
2014,Q3,1.619059682,2.550381539,101.0707563,96.33434244,0
2014,Q4,1.145395419,1.075494634,103.3278065,94.59922831,1
2015,Q1,0.870334805,2.307659928,107.2483703,105.0430978,0
2015,Q2,1.758942241,2.78810921,117.4537101,106.1474188,0
2015,Q3,2.088983705,1.607441907,119.3177969,95.48272334,0
2015,Q4,1.006642305,1.884308228,82.27362283,109.5698893,0
2016,Q1,1.971083891,2.113904183,106.2318512,99.94047296,0
2016,Q2,0.580158793,2.224622578,108.6469551,98.33498121,1
2016,Q3,2.39323893,1.454002599,88.85106364,93.22833975,0
2016,Q4,1.429986899,2.694024071,113.1164825,97.65648416,1
2017,Q1,1.97279684,2.441632633,89.64827099,93.36282172,0
2017,Q2,2.930239983,2.235114626,119.2566289,96.75511974,0
2017,Q3,2.25757925,1.445207273,90.44800685,100.2380424,0
2017,Q4,1.299045314,1.335243128,90.51522808,90.71496789,1
2018,Q1,2.261059054,1.984233314,83.76972266,93.43387986,0
2018,Q2,0.756336345,2.225185617,83.76841454,105.0856467,0
2018,Q3,0.551277298,1.498751576,115.626667,104.3706264,0
2018,Q4,0.682420832,2.642252209,99.72140486,106.9356605,0
2019,Q1,2.001849436,2.363666064,119.7400624,94.64671092,0
2019,Q2,2.059863937,1.92064278,81.57807812,90.28941283,0
2019,Q3,0.798071445,2.298183481,102.6865235,101.0685912,0
2019,Q4,0.579641906,1.938605993,116.9849127,97.95183739,1
2020,Q1,2.062306174,2.559637351,111.3570112,100.3856016,0
2020,Q2,2.644879864,1.782756187,115.5477286,94.80454333,0
2020,Q3,1.200541017,1.106241248,111.8232735,98.34110472,1
2020,Q4,1.072791535,1.463580555,116.0559976,106.678332,0
2021,Q1,1.883827213,2.232221601,98.97302282,97.83333086,0
2021,Q2,2.788692203,1.251225407,96.73787159,96.89123816,0
2021,Q3,1.745376801,1.915263749,100.7555813,92.79837954,0
2021,Q4,1.782853754,1.484837628,87.37325396,91.29668438,0
2022,Q1,2.406631397,1.854883842,105.0657473,104.5518669,0
2022,Q2,2.198291663,1.941001438,95.51594116,97.51919819,0
2022,Q3,2.100121992,1.98958871,113.9652899,107.4940397,0
2022,Q4,0.926400945,1.272467303,105.216037,96.02451496,1
2023,Q1,0.546426797,2.777285339,89.07603069,108.585613,0
2023,Q2,2.293586127,2.52530698,88.05845983,94.68388851,0
2023,Q3,1.803169385,1.344199705,92.21726771,96.42924956,0
2023,Q4,0.899074833,1.410365667,111.5420737,93.34391709,1
2013,Q1,0.57114348,2.258709885,119.0393248,96.62427629,1
2013,Q2,0.796639258,2.140774651,116.2541684,105.6812356,0
2013,Q3,2.056289671,1.630112993,101.6752069,91.82489683,0
2013,Q4,2.197363561,2.450192038,118.6012649,95.20794717,0
2014,Q1,0.546141048,2.091216929,108.2716202,105.8081495,0
2014,Q2,0.984347333,1.523505738,100.503637,96.6120162,1
2014,Q3,2.651278716,1.947520307,111.9831458,101.6123952,0
2014,Q4,2.432725354,1.665345973,113.2566649,95.49144631,0
2015,Q1,1.86524702,1.428014226,99.02106087,96.36350419,0
2015,Q2,1.166758577,2.933970036,86.40296422,105.7465167,0
2015,Q3,2.960412399,1.039802967,107.9610966,95.05823611,0
2015,Q4,0.601219561,1.805779158,117.4087124,90.23530189,1
2016,Q1,1.96971423,2.002792957,114.9353666,91.68003429,0
2016,Q2,2.203815075,2.360219397,106.7632007,108.8466899,0
2016,Q3,2.557718823,1.083945452,98.84331403,97.95906112,0
2016,Q4,1.275368053,1.90267345,95.3677674,98.646678,1
2017,Q1,2.948154664,1.177265949,116.8892348,99.60473427,0
2017,Q2,2.059355614,2.660365933,94.41852117,98.60843816,0
2017,Q3,1.523796201,1.749462045,117.0211729,106.5785978,0
2017,Q4,0.772499975,1.216246705,97.11478059,91.97314753,1
2018,Q1,2.047732738,1.287383215,100.8949306,90.14439894,0
2018,Q2,1.291490871,2.354381447,99.36155761,109.5653897,0
2018,Q3,2.68525949,1.718141558,81.81946166,106.912526,0
2018,Q4,2.778085776,2.641254787,85.11799764,109.9583027,0
2019,Q1,1.146460554,2.448409826,116.3213951,94.71374229,1
2019,Q2,2.770646387,1.618963158,119.0565289,95.62520041,0
2019,Q3,2.883589562,1.107089302,108.3708805,100.6422227,0
2019,Q4,1.694692693,1.446988629,108.2238316,93.81618983,0
2020,Q1,1.88210449,1.506490726,118.2248552,90.57262388,0
2020,Q2,0.9993207,1.484621213,96.56271303,94.65460484,1
2020,Q3,1.728372726,2.744931047,108.4825369,101.5992396,0
2020,Q4,0.722507945,2.387984217,86.65657137,105.7273477,0
2021,Q1,1.125141896,1.834097457,94.01880809,107.1762783,0
2021,Q2,0.816361147,2.131289765,85.68246438,104.0959167,0
2021,Q3,2.762695319,1.869215308,99.52369041,108.5484567,0
2021,Q4,1.802478472,1.975196876,103.1331641,103.7845947,0
2022,Q1,0.767208438,2.642221055,97.4202011,91.4469702,1
2022,Q2,2.465456673,1.753899943,84.0146998,102.6755808,0
2022,Q3,2.700328384,2.775507019,118.306539,107.3541092,0
2022,Q4,0.505352298,1.760482333,112.7417032,97.32506012,1
2023,Q1,2.003871266,2.212633895,94.60101216,108.0894785,0
2023,Q2,1.758070863,1.929568412,119.9005498,99.87000728,0
2023,Q3,0.94599563,2.026138846,112.5606694,105.5372065,0
2023,Q4,2.471454413,2.416047568,90.16871316,107.2416817,0
2013,Q1,2.733608663,1.388305393,85.21822546,109.5120994,0
2013,Q2,2.670809909,2.786472294,115.4550554,100.8337365,0
2013,Q3,2.116004342,2.090725704,82.04825397,104.9100617,0
2013,Q4,1.763330083,2.29541815,100.1055922,99.83622645,0
2014,Q1,0.929472774,1.55742743,86.35410768,93.91332591,1
2014,Q2,2.932443451,1.306226892,90.77081697,101.8117932,0
2014,Q3,2.025446441,1.307948259,111.748697,105.7040574,0
2014,Q4,1.093294261,1.577332605,117.5195146,106.5134289,0
2015,Q1,2.244492583,1.164466443,96.73056324,101.1860374,0
2015,Q2,0.96852822,1.896453164,104.0410351,96.5475336,1
2015,Q3,2.452362047,2.680899163,92.94437878,106.7731431,0
2015,Q4,0.758941415,2.675458197,86.11001727,91.65854305,1
2016,Q1,2.104438511,1.943874732,116.315624,97.26378392,0
2016,Q2,1.217880659,2.001469812,98.23784743,96.88856092,1
2016,Q3,2.234353247,2.519123668,114.1193588,109.4571321,0
2016,Q4,1.16664048,2.432186965,95.77032942,103.5416394,0
2017,Q1,1.689954226,2.987546206,109.1560854,109.049826,0
2017,Q2,2.587423874,2.805802022,112.5767679,99.18318261,0
2017,Q3,1.129471133,1.740640351,80.80944931,100.4798633,0
2017,Q4,1.762644501,2.05050093,118.961249,108.2290801,0
2018,Q1,0.904281946,1.737765043,96.95824718,97.21065836,1
2018,Q2,2.496239909,2.04807534,102.8839927,107.0602712,0
2018,Q3,2.514820384,1.264423046,108.5565834,98.70872258,0
2018,Q4,1.236622258,1.100037642,99.48998241,97.10873361,1
2019,Q1,1.128782599,2.389343459,110.7794155,94.89579038,1
2019,Q2,0.623618592,2.697505401,80.39838965,108.7422499,0
2019,Q3,2.069049685,1.64369327,89.85911638,90.18011329,0
2019,Q4,1.088678543,1.275456603,104.4866488,93.33091177,1
2020,Q1,1.821574594,2.180232845,91.92166793,90.70129898,0
2020,Q2,0.593134702,1.052694664,109.5649867,96.3601941,1
2020,Q3,2.490750465,1.863465648,98.11992403,100.2576521,0
2020,Q4,2.282578641,1.547005732,84.86349398,101.1211467,0
2021,Q1,1.317444058,1.884982627,105.8778683,99.88251482,1
2021,Q2,2.050697043,2.088400004,109.5918549,104.1187324,0
2021,Q3,1.83547473,2.357806042,114.9423841,98.64542576,0
2021,Q4,1.531907682,2.528491242,103.3021535,91.4201356,0
2022,Q1,2.730280039,1.061566204,109.9358542,105.1758829,0
2022,Q2,2.882777713,1.108268817,103.8742744,98.55681141,0
2022,Q3,1.326582387,1.180637121,102.5061648,99.58081451,1
2022,Q4,0.761386145,2.224979014,109.5181248,105.345566,0
2023,Q1,2.763432971,1.818941484,118.1229107,107.3085881,0
2023,Q2,1.241253928,1.318566075,97.41557585,98.03797416,1
2023,Q3,1.939298263,2.166772465,109.9994794,100.197799,0
2023,Q4,0.762056602,2.716582671,92.39058333,109.4259492,0
2013,Q1,0.794650272,2.916502344,83.64047228,94.62072276,1
2013,Q2,0.616449855,2.410226293,114.0119495,98.68142164,1
2013,Q3,2.821305188,2.180598144,105.2002854,106.908384,0
2013,Q4,1.242000513,1.708531443,116.2380768,108.0192699,0
2014,Q1,2.941206941,2.803676633,85.09488144,106.4744857,0
2014,Q2,1.524596195,2.981602712,98.89123857,101.0767217,0
2014,Q3,1.824437288,1.64347406,83.00088356,107.9130246,0
2014,Q4,2.506689531,1.279053561,111.0707309,102.5169333,0
2015,Q1,1.52285947,1.508042298,114.3891513,104.0037652,0
2015,Q2,1.869349774,2.219137068,83.64264728,99.47839522,0
2015,Q3,0.984250732,1.416767358,106.4521585,108.225123,0
2015,Q4,1.509391526,1.415498546,105.9498775,107.4237409,0
2016,Q1,2.370797003,2.737514461,101.4621868,105.0375249,0
2016,Q2,0.850161398,1.696549231,95.58196658,100.2259149,0
2016,Q3,2.822690901,2.74859312,85.38101969,93.45579304,0
2016,Q4,1.394101374,1.581487732,104.5908381,108.055521,0
2017,Q1,2.905728854,2.307205905,113.5263681,100.504044,0
2017,Q2,1.020817367,2.049376824,102.2033041,104.8491513,0
2017,Q3,1.049707474,1.736620764,94.56109877,109.1887919,0
2017,Q4,1.609862401,2.510187935,110.0324553,95.3108837,0
2018,Q1,1.929674223,2.788605787,99.00790878,108.9023501,0
2018,Q2,1.036145573,1.148318212,115.6581549,106.953624,0
2018,Q3,2.98147469,2.358786976,117.4675171,106.5389805,0
2018,Q4,2.611065833,2.138283141,95.29458392,108.6911615,0
2019,Q1,1.580292939,2.077638734,97.84457229,101.2963663,0
2019,Q2,1.676262697,1.095935117,115.2819274,98.88787638,0
2019,Q3,1.972359121,1.278375606,80.13551392,94.90580187,0
2019,Q4,2.26146508,1.19838906,116.3554976,94.30045139,0
2020,Q1,1.011484036,1.363015923,80.55926852,105.4361094,0
2020,Q2,2.687586328,2.228325405,87.52799927,95.70555994,0
2020,Q3,1.689816743,2.908691903,89.89405487,104.6329181,0
2020,Q4,1.598620558,1.595694697,98.23663748,91.42413435,0
2021,Q1,2.496718427,1.486603856,109.0164849,91.36696743,0
2021,Q2,2.88774639,1.386029971,115.309683,106.1894642,0
2021,Q3,2.91964981,1.955781322,109.0958918,97.41421314,0
2021,Q4,0.960920595,1.886151866,86.62996062,109.6408925,0
2022,Q1,0.740616228,2.178423447,105.0585542,100.7615909,0
2022,Q2,2.155464714,1.23236155,102.200741,95.74425142,0
2022,Q3,2.850440158,2.524143307,118.9005793,90.75112139,0
2022,Q4,1.212832938,1.390845173,80.44618349,94.8465146,1
2023,Q1,2.196939959,1.462177844,100.3601378,107.7563623,0
2023,Q2,2.234394801,1.78925814,94.89875756,99.11471628,0
2023,Q3,0.942603603,2.268001535,94.56611276,107.047307,0
2023,Q4,2.39138165,2.221026328,94.56808891,94.19863663,0
2013,Q1,2.44037966,1.972818198,88.99000153,93.9034923,0
2013,Q2,0.913502261,2.554322392,89.15948741,100.5328453,0
2013,Q3,1.628865902,2.159221798,115.086196,107.3549478,0
2013,Q4,1.62769018,1.030732501,97.05775223,102.1238707,0
2014,Q1,1.894411898,2.302672212,86.1630293,102.930702,0
2014,Q2,0.956629047,2.501047961,93.56350453,104.1979087,0
2014,Q3,0.619663997,1.815720051,108.2013809,94.53741033,1
2014,Q4,2.488217612,2.261559466,103.5024709,97.07097708,0
2015,Q1,1.706128676,2.194698602,98.89848456,103.9662665,0
2015,Q2,1.584242333,1.404546363,88.55735131,90.11607538,0
2015,Q3,1.252394289,2.497835281,111.7665084,94.04935084,1
2015,Q4,2.897609992,2.004805587,116.67915,104.1353056,0
2016,Q1,2.306083558,1.170087243,88.79964508,90.17629667,0
2016,Q2,2.290319101,1.688876577,111.4661006,96.7787244,0
2016,Q3,2.548334381,1.261396507,86.93492627,96.81753079,0
2016,Q4,1.521218472,1.697405622,110.5458813,91.93902785,0
2017,Q1,1.378042549,2.674479999,82.67188309,108.8468702,0
2017,Q2,2.965792106,1.177136348,91.65090089,97.44801332,0
2017,Q3,2.440978422,2.191853624,105.774628,105.1501965,0
2017,Q4,0.794947499,2.666418914,108.2247922,101.5468345,0
2018,Q1,2.724338337,2.400612708,88.06799851,98.59490762,0
2018,Q2,1.735107167,1.110435254,118.1855005,92.57154522,0
2018,Q3,2.243653168,2.012462072,81.02529,108.4949495,0
2018,Q4,2.629592022,2.048515856,89.15769345,92.43245781,0
2019,Q1,1.408481199,1.510856562,100.267648,109.3281859,0
2019,Q2,1.937383733,2.779862112,106.0351535,99.50493053,0
2019,Q3,2.636518907,1.94273622,114.7451268,95.83153539,0
2019,Q4,0.822032684,2.710628929,103.4966066,107.781848,0
2020,Q1,2.844568017,1.107256781,100.0387721,97.49929098,0
2020,Q2,2.064645993,2.587182394,91.22360864,101.1359677,0
2020,Q3,2.27182145,1.268862166,112.5626762,102.122192,0
2020,Q4,2.873843593,1.679057838,84.32583769,100.130024,0
2021,Q1,0.714526929,2.939053047,81.54739833,105.070078,0
2021,Q2,1.812755995,1.737241305,82.63368658,102.4433385,0
2021,Q3,1.963050823,1.561766546,116.4088681,96.08220015,0
2021,Q4,1.624313526,2.087524912,84.00927513,108.6432344,0
2022,Q1,1.436340381,1.161558428,95.49164695,102.0040509,0
2022,Q2,1.78413168,2.389083948,82.21935768,95.69081221,0
2022,Q3,2.548076442,1.159787376,114.2194382,91.83792184,0
2022,Q4,2.586135537,1.721576802,104.4883625,93.05774231,0
2023,Q1,0.665421804,1.431876408,85.11415272,96.24811795,1
2023,Q2,1.785958116,2.177518927,111.5947243,103.1247979,0
2023,Q3,2.021895813,1.823564055,98.9523374,98.29041659,0
2023,Q4,2.605415075,1.460000905,80.22883726,103.0263979,0
2013,Q1,1.006155459,2.780230273,114.3618532,91.53454744,1
2013,Q2,0.765971014,1.990343184,104.3689065,95.49816675,1
2013,Q3,2.291994292,2.189832042,92.99296439,90.50742976,0
2013,Q4,2.375375703,1.429507332,113.3789497,98.4058052,0
2014,Q1,1.942693607,2.745897461,114.54492,97.4303915,0
2014,Q2,1.022222232,2.550292155,97.32320814,93.84083987,1
2014,Q3,2.761063356,1.396208388,81.03228673,90.40559948,0
2014,Q4,2.055788391,2.323350121,92.4416682,96.40021978,0
2015,Q1,1.348734788,2.360317094,82.32535164,108.5823271,0
2015,Q2,1.05630261,2.99934641,86.86090775,105.4309291,0
2015,Q3,1.058531362,1.161693603,114.997333,107.1750252,0
2015,Q4,1.508925981,2.404792285,102.2826373,107.0591223,0
2016,Q1,1.287639923,2.0473448,99.41489485,97.07811653,1
2016,Q2,2.728637661,1.331755849,85.98034558,101.5381907,0
2016,Q3,2.143735575,1.389238509,95.62869769,108.9312769,0
2016,Q4,1.116543557,2.336721404,109.6059757,98.96257399,1
2017,Q1,2.843814967,2.47331347,98.31698319,101.386704,0
2017,Q2,2.231533609,2.184380361,115.1479034,97.13777325,0
2017,Q3,1.24971435,1.427677779,81.51131872,90.86027929,1
2017,Q4,2.675137983,2.356786293,106.4212966,102.2928564,0
2018,Q1,2.623047862,1.960533851,114.8164331,97.18890052,0
2018,Q2,2.816768761,2.39731396,90.28708544,101.2816984,0
2018,Q3,1.832576404,1.275797643,103.6497162,96.29571247,0
2018,Q4,0.630871917,2.897312315,105.6596148,107.5383786,0
2019,Q1,2.190140013,1.713967384,100.5075229,103.5149352,0
2019,Q2,2.900630813,1.507338918,114.9990823,108.4815561,0
2019,Q3,2.176038787,2.862533255,95.9151435,109.0603235,0
2019,Q4,2.256957193,1.084011535,116.2749133,99.68945618,0
2020,Q1,1.650817462,2.132933212,85.97538187,99.38332097,0
2020,Q2,2.577818042,1.030964918,90.91668641,90.04909173,0
2020,Q3,1.539278273,2.456631021,111.9508732,108.9037952,0
2020,Q4,2.021261532,1.509253733,116.965918,105.5063151,0
2021,Q1,1.936071208,2.391280431,116.9726542,104.2478806,0
2021,Q2,1.420936269,2.426056405,81.61112651,97.72831124,1
2021,Q3,1.51580758,1.333676469,80.92341922,92.66762473,0
2021,Q4,2.136553739,2.604577633,119.5281397,96.92727006,0
2022,Q1,1.998448056,2.874289934,86.68167125,104.3529117,0
2022,Q2,2.387446833,1.177951072,114.4499754,106.2621009,0
2022,Q3,0.583507516,1.18216883,81.96507576,96.69487064,1
2022,Q4,1.773222477,2.064695456,90.70667039,108.2319377,0
2023,Q1,1.420656975,1.091100312,92.00908446,100.6221885,0
2023,Q2,1.520554556,1.547685038,85.25292999,106.38329,0
2023,Q3,2.990363105,1.659084267,95.26484177,102.3607505,0
2023,Q4,2.296103687,1.78405907,116.1971807,101.2000798,0
2013,Q1,1.625975191,2.293345506,118.1121539,105.8910459,0
2013,Q2,0.600032826,1.664619821,98.8217874,96.29035144,1
2013,Q3,2.250468902,2.6525383,109.2538038,109.7866657,0
2013,Q4,1.18136912,2.74997899,110.6649066,97.24357515,1
2014,Q1,2.335311359,1.208151913,111.5733393,100.6466121,0
2014,Q2,1.230725432,2.311554604,105.6647999,94.18972445,1
2014,Q3,0.575993537,1.867245174,102.7804748,107.5321056,0
2014,Q4,2.820541989,2.057610436,110.1521394,98.78606545,0
2015,Q1,2.365205391,1.40960305,94.84258939,102.68456,0
2015,Q2,0.545394914,2.444922621,113.4214201,97.98283322,1
2015,Q3,1.619856043,2.702564424,111.0261854,95.76298978,0
2015,Q4,1.309940266,2.357756465,102.5279237,93.24459142,1
2016,Q1,1.274824773,2.799966554,107.5269775,109.7194864,0
2016,Q2,2.417531325,2.883948864,88.64754295,105.4296975,0
2016,Q3,0.5505438,2.341520043,98.77129112,96.93520144,1
2016,Q4,2.656010881,2.708535385,80.8920682,102.1901024,0
2017,Q1,1.419580561,1.831322003,113.2816296,96.19679543,1
2017,Q2,2.857622027,1.359267653,106.5088969,103.4421013,0
2017,Q3,1.130487904,1.649501218,113.3919397,105.2361051,0
2017,Q4,1.322739701,2.067913094,82.46721185,94.17491765,1
2018,Q1,1.714551397,1.171947471,113.7332942,104.3601242,0
2018,Q2,2.859084177,2.386933812,117.6160549,101.0902511,0
2018,Q3,2.000546528,2.953942109,105.6851659,90.61573138,0
2018,Q4,2.309506942,2.810937384,111.82321,101.6766655,0
2019,Q1,2.178258783,2.980383579,83.62648354,103.3448966,0
2019,Q2,1.208494236,2.280180793,104.304943,93.06913664,1
2019,Q3,1.016866614,2.243259156,85.12919789,95.3036175,1
2019,Q4,2.588113869,1.654183012,99.52240625,108.8228067,0
2020,Q1,1.067872722,1.779252035,104.258311,105.1067786,0
2020,Q2,2.754133467,2.830945975,111.065603,94.56661673,0
2020,Q3,0.562023325,1.767547861,85.66195404,104.2077529,0
2020,Q4,2.152826467,1.087943283,113.4637512,94.97486533,0
2021,Q1,1.580567689,2.335867471,97.17675147,98.82575606,0
2021,Q2,0.664069988,1.802887099,110.5939157,108.3035267,0
2021,Q3,1.533742843,1.847171654,108.1050843,108.85544,0
2021,Q4,1.167652351,1.880288413,111.8389297,102.1938714,0
2022,Q1,0.77646586,2.255465471,87.46985138,100.2043187,0
2022,Q2,1.822758169,2.752406724,98.49977096,95.58884844,0
2022,Q3,1.077415871,2.748503753,86.84043418,98.51737122,1
2022,Q4,0.967932787,2.54660808,98.9749056,97.02287381,1
2023,Q1,1.402749102,2.704428413,102.1509582,104.357357,0
2023,Q2,2.742596291,2.803483352,93.14036217,109.0490253,0
2023,Q3,0.562189705,1.753671122,115.8319543,95.4927376,1
2023,Q4,1.182703626,1.60524457,104.4925354,98.76665551,1
2013,Q1,2.316837091,2.789821285,106.967975,94.0893344,0
2013,Q2,2.831704756,1.528985747,85.99577181,91.79934558,0
2013,Q3,1.908459352,1.227524925,85.55103536,96.00060961,0
2013,Q4,1.204132524,2.208479021,112.6698112,105.2269931,0
2014,Q1,1.156211137,1.490620996,118.6316612,90.16472483,1
2014,Q2,2.699301333,1.399457038,117.8913729,96.8461457,0
2014,Q3,1.600879435,2.414241228,103.5067621,96.35878659,0
2014,Q4,1.88457729,2.461413769,81.69339784,90.22398611,0
2015,Q1,1.645167348,1.263673236,106.5737717,94.28104912,0
2015,Q2,1.582127767,1.395341874,101.9393434,92.32106919,0
2015,Q3,0.557767132,1.102263276,118.1703377,92.84572437,1
2015,Q4,2.271195633,1.135852408,84.32641409,100.177525,0
2016,Q1,1.662177325,2.903160619,117.7934181,105.5921729,0
2016,Q2,2.005254575,1.909920635,94.24714137,108.9417509,0
2016,Q3,2.007272029,2.158145055,89.27604487,90.93395636,0
2016,Q4,2.862971449,1.627470518,97.70356093,92.29279887,0
2017,Q1,2.592310825,1.055263666,113.3596305,92.80570026,0
2017,Q2,2.716410282,2.459545275,86.5868105,101.3163599,0
2017,Q3,1.281640786,1.356466198,114.367288,98.07045533,1
2017,Q4,1.496359286,1.33977335,95.32262704,107.4323369,0
2018,Q1,1.407821776,2.903207125,117.852356,92.89797319,1
2018,Q2,0.943278134,2.725348141,95.71043676,90.08747965,1
2018,Q3,1.184679549,2.195257986,111.9706386,92.66777234,1
2018,Q4,0.776353411,2.844185307,110.0459347,101.795592,0
2019,Q1,2.422966975,1.857708723,110.3382299,97.43605983,0
2019,Q2,1.110236431,2.458026843,96.78689169,109.6275421,0
2019,Q3,1.373712956,2.843454841,117.3185019,94.83705894,1
2019,Q4,2.495552954,1.86614901,116.7009891,99.00248545,0
2020,Q1,2.360759293,1.933934818,89.11203023,93.98700258,0
2020,Q2,1.563577986,2.510989314,104.2028594,103.7725858,0
2020,Q3,1.205815877,1.962870692,81.7758106,106.3506483,0
2020,Q4,2.974730406,1.813758125,80.43854613,93.39585279,0
2021,Q1,2.131317194,2.224158636,111.5145888,95.07768022,0
2021,Q2,2.409079789,2.375968043,92.91257991,100.909763,0
2021,Q3,0.868184521,1.905129007,115.2478936,98.4238276,1
2021,Q4,2.598916766,2.180506731,87.67506852,101.6221249,0
2022,Q1,1.764958323,1.79728267,84.78521758,98.33417328,0
2022,Q2,0.681905941,1.197538103,96.63666132,96.10762964,1
2022,Q3,2.813860815,1.751411611,110.3143249,100.6049505,0
2022,Q4,2.260214172,1.520231966,117.6761989,100.6017699,0
2023,Q1,2.578310178,1.730091387,84.00845396,103.474233,0
2023,Q2,0.519399121,1.950585953,87.71207611,102.5475101,0
2023,Q3,2.948549683,1.928805813,112.6999303,100.1556837,0
2023,Q4,1.739600078,2.860846986,115.5986347,105.7160093,0
2013,Q1,1.240639383,2.090016831,88.95588933,98.87833396,1
2013,Q2,1.710532664,2.66328008,115.8411346,98.29240125,0
2013,Q3,0.544261113,2.72354768,86.97114714,102.4376393,0
2013,Q4,0.562427251,1.799012951,119.4384121,92.01387202,1
2014,Q1,1.55923288,1.6142999,116.2035249,107.3868022,0
2014,Q2,1.094246901,1.162375574,105.0855358,96.72737424,1
2014,Q3,2.180210977,1.064239512,85.33596941,103.7274447,0
2014,Q4,1.030926638,2.715175352,82.34363551,94.30963966,1
2015,Q1,2.996400621,1.866152205,108.1186265,93.65326098,0
2015,Q2,2.024671837,2.452212137,92.57906543,106.5779422,0
2015,Q3,2.008543946,1.778246019,102.3056957,101.5352169,0
2015,Q4,0.913838232,1.80546474,93.73722352,98.01805445,1
2016,Q1,2.402776471,1.965076815,117.6126461,95.87352827,0
2016,Q2,1.539258946,2.573913621,101.8409837,100.9405629,0
2016,Q3,0.633350408,1.797199325,90.8293493,109.9867025,0
2016,Q4,1.270887677,2.76899307,107.0493494,96.81832818,1
2017,Q1,1.858835946,2.68107176,115.3347319,93.2078775,0
2017,Q2,1.348932853,1.67044636,81.68179184,101.9647552,0
2017,Q3,2.637050132,1.763148776,109.6014378,102.5540083,0
2017,Q4,1.439121839,1.282119599,108.3729541,107.0913034,0
2018,Q1,2.214636231,1.035756968,88.64931578,91.3895997,0
2018,Q2,1.925965249,2.512955358,84.42316748,106.7667564,0
2018,Q3,1.888772446,2.379938024,118.8560739,91.67361976,0
2018,Q4,2.753060057,1.252205392,95.71835227,107.0287739,0
2019,Q1,2.765635592,2.012743347,103.7641855,104.1629467,0
2019,Q2,2.581896671,1.243022339,112.4027723,99.62552301,0
2019,Q3,1.626558563,1.847799504,100.3684634,108.9010111,0
2019,Q4,1.870509432,2.906355077,87.21160522,104.4827196,0
2020,Q1,2.530598847,2.358257663,104.2768912,101.2962556,0
2020,Q2,2.652326206,2.643293194,84.89154885,106.9717531,0
2020,Q3,1.535171549,1.50739366,114.7907427,98.64049599,0
2020,Q4,2.520911725,1.526807224,80.15717286,99.90918386,0
2021,Q1,0.750570642,2.508751911,91.04300544,98.87291293,1
2021,Q2,0.717583913,1.573318497,111.2596097,93.03175824,1
2021,Q3,2.117898903,2.834851706,107.1934704,106.2204338,0
2021,Q4,0.772429073,1.501463652,115.7815541,104.3021123,0
2022,Q1,2.098884566,2.327533472,96.56802217,90.89113263,0
2022,Q2,2.461103855,2.357426472,98.91217856,107.9951923,0
2022,Q3,1.340399162,1.588643488,114.911853,105.9397531,0
2022,Q4,1.787449527,1.261469479,88.60285886,103.1245598,0
2023,Q1,1.462603095,2.672946383,117.9982004,106.1127385,0
2023,Q2,1.443863557,2.577372858,94.05766694,93.34200176,1
2023,Q3,0.583483012,1.771433426,116.1423721,94.77973176,1
2023,Q4,1.016282912,2.93964157,81.00016451,105.715643,0
2013,Q1,1.303424889,1.074975914,116.7121016,92.7928466,1
2013,Q2,1.879448209,1.548108415,82.60771209,90.99844971,0
2013,Q3,0.788891747,1.142734028,110.4223246,99.71132405,1
2013,Q4,1.357230228,1.83673782,117.1578694,108.2150363,0
2014,Q1,2.2891912,2.769364755,92.7859211,97.62218652,0
2014,Q2,2.034280455,2.247251895,99.26799352,98.01315697,0
2014,Q3,2.965450779,2.642247252,97.39920792,104.5458495,0
2014,Q4,1.173904233,1.200338652,94.09724102,98.059456,1
2015,Q1,0.541342811,2.629584003,94.3677361,101.6083633,0
2015,Q2,0.684907968,1.349993658,115.587749,102.1737506,0
2015,Q3,2.875710125,2.997500069,94.87440461,95.97606128,0
2015,Q4,2.645890138,2.997222854,105.1856494,105.9028145,0
2016,Q1,2.454364647,1.710679416,102.9708152,106.6611388,0
2016,Q2,2.220284691,1.042327628,93.46822676,92.88951393,0
2016,Q3,1.08243053,2.810978955,81.47573156,94.39601424,1
2016,Q4,1.273923381,2.233768144,101.3640676,94.36538966,1
2017,Q1,0.910602668,1.473596069,100.1011851,95.42355571,1
2017,Q2,2.869006254,1.927730443,82.35184066,104.5853281,0
2017,Q3,1.322113221,2.306977864,91.18377482,101.4148748,0
2017,Q4,2.430381262,2.856017484,90.44508578,96.69713902,0
2018,Q1,1.660666051,2.854349675,116.0554743,91.7975656,0
2018,Q2,0.829824564,1.991018355,84.26477091,96.91161747,1
2018,Q3,0.870963446,2.27208071,117.9798173,109.9346754,0
2018,Q4,1.438102831,2.198025274,114.2507061,92.34924146,1
2019,Q1,2.223911028,1.817687323,88.24584641,98.05507237,0
2019,Q2,0.689900717,2.390814297,90.10970675,96.2281129,1
2019,Q3,0.802703246,2.729318228,99.73777117,101.4429376,0
2019,Q4,1.923581708,1.820986229,87.70119662,104.902655,0
2020,Q1,0.817640663,1.207747581,108.4058015,94.17674041,1
2020,Q2,1.266931878,1.950454934,97.97405267,104.1715825,0
2020,Q3,2.058579484,2.288792325,108.5621732,95.85225455,0
2020,Q4,1.30583328,1.875995496,92.29848692,109.6987574,0
2021,Q1,2.535129816,1.329309377,80.22376624,90.85566536,0
